espn_player_id,date,team,conf,gp,min_pct,ortg,usg,efg,ts,orb,drb,ast,tov,ftm,fta,ft_pct,two_pm,two_pa,two_p_pct,tpm,tpa,tp_pct,blk,stl,ftr,yr,ht,num,porpag,adjoe,pfr,season_year,pid,type,rec_rank,ast_tov,rim_made,rim_att,mid_made,mid_att,rim_pct,mid_pct,dunks_made,dunks_att,dunk_pct,pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast_raw,stl_raw,blk_raw,pts,role,three_p_100
5176146,2026-04-07,Canisius,MAAC,15,18.3,85.9,21.9,53.1,55.2,2.1,5.6,28.2,36.1,10,15,0.667,14,33,0.424,8,16,0.5,0.0,2.3,30.6,Jr,6-0,3,-0.35604975408241,85.390277760101,5.1,2026,78095,0,0.0,0.96428571428571,10,17,4,16,0.58823529411765,0.25,0,0,0.0,,113.034900813,118.3097306636,0.81939382895299,31.951275120374,-9.7115526034691,-6.3129452233329,-3.3986073801362,-9.146438725324,14.7,-6.0876360658013,-3.0588026595227,0.26666666666667,0.66666666666667,0.93333333333333,1.8,0.53333333333333,0.0,4.1333333333333,,4.5165611605294
5175657,2026-04-07,St. Bonaventure,A10,33,88.9,117.8,20.5,54.0,56.8,0.9,5.5,15.0,11.7,62,69,0.899,104,230,0.452,89,210,0.424,0.0,1.4,15.7,Jr,5-10,8,3.4896289650514,120.63836712285,2.5,2026,78816,0,0.0,1.9583333333333,25,47,79,183,0.53191489361702,0.43169398907104,0,0,0.0,,117.71424074292,117.62527939873,2.0666999418813,141.75755323827,-1.8214178784224,2.4131094212021,-4.2345272996245,-0.21328595639325,35.842424242424,2.0851445753261,-2.2984305317194,0.27272727272727,1.6363636363636,1.9090909090909,2.8484848484848,0.81818181818182,0.0,16.272727272727,,10.522832656835
5311886,2026-04-07,St. Bonaventure,A10,28,16.4,97.2,17.2,43.7,45.4,2.2,9.4,12.4,15.8,7,11,0.636,11,17,0.647,11,46,0.239,1.6,2.7,17.5,Fr,6-5,20,0.064258143246583,94.762316105316,3.7,2026,134424,0,0.0,1.6,9,12,2,5,0.75,0.4,2,2,1.0,,112.28481626945,112.50596439134,0.58675228463947,35.086414731594,-3.5180798150803,-1.2198970810823,-2.298182733998,-2.9594779577883,7.8035714285714,-2.2068374689244,-0.75264048886393,0.14285714285714,0.60714285714286,0.75,0.57142857142857,0.35714285714286,0.10714285714286,2.2142857142857,,12.494794386429
5311889,2026-04-07,St. Bonaventure,A10,32,27.9,113.9,16.2,64.6,62.2,14.0,14.3,3.4,19.7,14,30,0.467,51,79,0.646,0,0,0.0,16.3,3.0,38.0,Fr,6-9,33,0.69583253051194,109.76661118217,7.2,2026,134425,0,0.0,0.35,43,64,8,15,0.671875,0.53333333333333,22,22,1.0,,101.95065470497,102.13926698948,1.2889519318877,88.502293124853,6.7960935042638,-0.40924200878313,7.205335513047,2.5376885890377,11.615625,-1.0797042654049,3.6173928544425,1.375,1.375,2.75,0.21875,0.59375,1.59375,3.625,,0.0
5311887,2026-04-07,St. Bonaventure,A10,33,83.1,115.6,19.8,49.2,56.3,5.5,18.4,10.5,13.5,135,170,0.794,108,220,0.491,29,88,0.33,1.3,2.8,55.2,Sr,6-3,24,2.8849542166567,117.37624127231,3.0,2026,134998,0,0.0,1.32,66,130,42,90,0.50769230769231,0.46666666666667,2,2,1.0,,109.05842923912,108.97600943673,2.9292438122325,204.25764088332,1.362949187722,1.6081849774015,-0.24523578967954,1.6440116651142,33.49696969697,1.4931709117172,0.15084075339701,1.5454545454545,5.0909090909091,6.6363636363636,2.0,1.5757575757576,0.36363636363636,13.272727272727,,4.7173356507336
5311888,2026-04-07,St. Bonaventure,A10,33,44.4,112.6,12.1,55.7,57.6,4.8,14.4,7.3,19.1,11,12,0.917,28,51,0.549,24,64,0.375,10.1,1.2,10.4,So,6-10,32,0.60772393869783,102.23807231438,3.9,2026,135239,0,0.0,1.1304347826087,17,20,11,31,0.85,0.35483870967742,10,11,0.90909090909091,,109.5332077523,109.45042914086,1.5342532603741,106.91983022725,2.7560838792683,-0.73320769444017,3.4892915737084,1.0273155966164,17.878787878788,-0.63705157934174,1.6643671759582,0.72727272727273,2.1212121212121,2.8484848484848,0.78787878787879,0.36363636363636,1.5151515151515,4.2121212121212,,6.4211399275343
4433138,2026-04-07,Michigan,B10,40,49.3,123.9,16.9,57.5,59.9,3.7,10.8,9.6,10.9,45,58,0.776,52,87,0.598,60,160,0.375,0.5,1.6,23.5,Sr,6-5,4,2.3820769376864,127.15568119011,3.0,2026,73788,0,93.6,1.8076923076923,50,77,2,10,0.64935064935065,0.2,17,19,0.89473684210526,,100.85630717099,91.846151971203,2.91168512985,137.63600616806,7.540518154455,5.2060851978203,2.3344329566346,6.5490519877017,19.8,3.3417839052256,3.2072680824761,0.575,2.175,2.75,1.175,0.575,0.1,8.225,,11.308294347897
4684596,2026-04-07,Michigan,B10,40,34.0,124.4,11.6,50.9,56.5,4.5,10.3,6.7,10.6,30,33,0.909,12,25,0.48,29,84,0.345,0.8,0.4,30.3,Sr,6-8,42,1.2159830975268,118.10350130465,3.4,2026,74527,0,71.4,2.0833333333333,11,19,1,6,0.57894736842105,0.16666666666667,0,0,0.0,,103.7215189841,94.455395626839,1.8858510482973,82.634990833776,5.52381066517,3.6327706842002,1.8910399809699,3.8759410022794,13.6625,1.2505403885424,2.625400613737,0.475,1.425,1.9,0.625,0.1,0.1,3.525,,8.6084390723365
5105836,2026-04-07,Michigan,B10,39,51.2,108.2,17.9,51.1,55.4,5.3,11.3,9.9,19.0,63,84,0.75,80,152,0.526,21,66,0.318,2.6,1.9,38.5,Sr,6-5,11,1.4973412205609,112.91457804266,3.0,2026,76252,0,91.2,1.04,65,125,15,27,0.52,0.55555555555556,13,14,0.92857142857143,,98.94673802395,89.989739075871,3.2341059816729,155.19809523018,6.2989457399718,1.9593422167839,4.3396035231879,5.0040733859131,21.074358974359,0.98344818776825,4.0206251981448,0.87179487179487,2.4102564102564,3.2820512820513,1.3333333333333,0.71794871794872,0.51282051282051,7.3333333333333,,4.4915683775863
5107377,2026-04-07,Oakland,Horz,31,90.8,120.3,24.2,51.8,60.2,0.9,7.6,31.4,16.4,198,247,0.802,62,134,0.463,75,203,0.369,0.1,2.0,73.3,Sr,5-11,55,4.2270285481039,125.90247935683,1.9,2026,77465,0,0.0,2.6125,58,121,4,13,0.47933884297521,0.30769230769231,1,1,1.0,,120.17071315458,117.75606575496,2.093954386058,159.66480859221,0.99807726655668,4.8137698788098,-3.8156926122531,2.0423217503523,36.325806451613,4.047498445148,-2.0051766947957,0.29032258064516,2.4838709677419,2.7741935483871,6.741935483871,1.3225806451613,0.032258064516129,17.645161290323,,10.087080304527
5106648,2026-04-07,Michigan,B10,8,1.1,89.8,22.3,75.0,70.7,7.2,11.0,8.6,42.1,1,2,0.5,0,1,0.0,2,3,0.667,0.0,3.1,50.0,Sr,6-5,12,0.042370979854961,97.832185462508,8.9,2026,77616,0,0.0,0.33333333333333,0,0,0,1,0.0,0.0,0,0,0.0,,97.084235273586,89.764131992719,0.34587833414866,3.6427073884734,3.2272495543767,0.20072679730095,3.0265227570757,-2.4224347563529,2.2375,-4.1416145492109,1.719179792858,0.125,0.25,0.375,0.125,0.125,0.0,0.875,,9.5028223525792
5313713,2026-04-07,Oakland,Horz,31,28.8,84.1,17.4,37.5,41.0,2.5,5.3,17.4,24.3,16,26,0.615,27,69,0.391,3,15,0.2,0.6,2.8,31.0,Jr,6-1,21,-0.45948262730039,80.873021108981,3.5,2026,77831,0,0.0,1.4444444444444,20,49,7,20,0.40816326530612,0.35,0,0,0.0,,118.97229544817,116.58172842655,0.71095919312695,54.017932950444,-7.555593858518,-4.9494046221121,-2.6061892364059,-6.8639017711925,11.51935483871,-5.4746131127121,-1.3892886584804,0.25806451612903,0.54838709677419,0.80645161290323,1.258064516129,0.58064516129032,0.064516129032258,2.5483870967742,,2.3499253172492
5174983,2026-04-07,Michigan,B10,40,58.3,119.5,23.8,67.3,65.9,10.4,20.4,19.0,19.8,79,140,0.564,198,291,0.68,3,10,0.3,12.0,0.8,46.5,Jr,7-3,15,3.3537016145248,133.80139186638,3.8,2026,78229,0,97.2,1.2278481012658,159,196,39,95,0.81122448979592,0.41052631578947,81,88,0.92045454545455,,92.080054275431,83.853939289683,4.0887247391566,227.43240855573,14.619428302156,4.3988223270669,10.220605975089,12.736768918259,23.405,5.175456186308,7.5613127319509,1.9,4.85,6.75,2.425,0.35,2.575,12.1,,0.59766178318108
5177207,2026-04-07,Oakland,Horz,31,81.2,119.6,20.0,53.3,56.6,7.4,13.4,11.3,9.2,87,121,0.719,149,277,0.538,18,53,0.34,3.5,1.9,36.7,Sr,6-6,12,3.0324978098259,119.27124388095,3.1,2026,78483,0,0.0,1.8787878787879,109,172,40,105,0.63372093023256,0.38095238095238,23,26,0.88461538461538,,116.32729647667,113.98987667971,2.2970121449369,173.40284156919,2.0354991428958,2.0002257251845,0.035273417711389,1.455487894534,32.483870967742,2.0494213383332,-0.59393344379928,2.1290322580645,3.9354838709677,6.0645161290323,2.0,1.0967741935484,1.0645161290323,14.161290322581,,2.9449310379715
4869764,2026-04-07,Michigan,B10,40,68.0,112.3,22.9,50.9,54.3,1.4,8.8,33.7,21.4,83,117,0.709,71,158,0.449,65,173,0.376,0.8,1.7,35.3,Jr,6-1,3,3.0215604654232,124.3924814651,3.2,2026,78589,0,98.0,2.4375,52,105,19,53,0.4952380952381,0.35849056603774,0,1,0.0,,101.47919411868,92.413392343804,3.9585025333182,184.29336849905,5.5193735652627,3.8068373823585,1.7125361829042,5.5184019880793,27.2825,2.9915537372258,2.5268482508535,0.3,2.425,2.725,5.85,0.85,0.2,10.5,,8.864642616156
5175737,2026-04-07,Michigan,B10,40,75.1,137.5,20.5,60.2,64.6,8.0,16.0,18.0,9.5,136,165,0.824,133,208,0.639,67,180,0.372,4.4,2.1,42.5,Sr,6-9,23,5.8272326000998,148.26410455508,2.3,2026,78699,0,0.0,3.0714285714286,113,155,20,53,0.72903225806452,0.37735849056604,29,30,0.96666666666667,,95.343816743584,86.826128457186,4.9563110694796,261.91912887763,15.499781620661,9.1601195619553,6.3396620587055,15.141654955354,30.145,9.2170434626712,5.9246114926826,1.875,4.9,6.775,3.225,1.125,1.225,15.075,,8.3513485388846
5240688,2026-04-07,Oakland,Horz,9,2.1,38.5,10.4,0.0,0.0,8.8,8.5,5.4,20.8,0,2,0.0,0,3,0.0,0,0,0.0,0.0,0.0,66.7,Sr,6-10,11,-0.57386158464911,34.90083584501,1.5,2026,126963,0,0.0,1.0,0,3,0,0,0.0,0.0,0,0,0.0,,124.44420205362,114.64312305617,0.19697129814599,2.7964433372333,-12.86600532634,-8.6492361403112,-4.2167691860291,-11.159016092744,2.8777777777778,-6.0929345863842,-5.0660815063598,0.22222222222222,0.22222222222222,0.44444444444444,0.11111111111111,0.0,0.0,0.0,,0.0
4873153,2026-04-07,Michigan,B10,40,62.6,131.1,21.1,64.2,67.7,12.8,18.9,8.4,14.0,122,156,0.782,183,278,0.658,12,35,0.343,4.8,1.5,49.8,So,6-9,21,4.3410665281465,142.36310985998,3.7,2026,127577,0,94.2,0.90566037735849,164,225,19,53,0.72888888888889,0.35849056603774,50,53,0.94339622641509,,94.897814626641,86.419970633632,4.1633336885179,221.67927885267,11.408330785134,6.060784206454,5.3475465786796,10.104775174825,25.1075,5.7109737447429,4.3938014300821,2.5,4.825,7.325,1.2,0.675,1.1,13.1,,1.9481291830367
5241679,2026-04-07,Oakland,Horz,9,19.9,116.0,14.7,54.5,56.8,3.2,8.5,8.8,12.4,8,9,0.889,11,22,0.5,17,45,0.378,0.4,2.5,13.4,So,6-4,0,1.9111880504726,112.44492736253,3.7,2026,128196,0,0.0,1.625,5,7,6,15,0.71428571428571,0.4,0,0,0.0,,118.4060197468,112.06731399865,2.1228923502179,38.454461845065,-0.3144522421604,1.5200171699844,-1.8344694121448,-0.71471821277801,27.433333333333,0.15036837940149,-0.8650865921795,0.77777777777778,2.1111111111111,2.8888888888889,1.4444444444444,1.2222222222222,0.11111111111111,9.0,,10.20269082464
5315124,2026-04-07,Oakland,Horz,31,67.0,111.0,17.6,53.2,55.2,4.5,14.0,11.3,13.8,38,54,0.704,98,189,0.519,23,60,0.383,1.1,2.8,21.7,Sr,6-6,2,1.3651610481976,107.04786943091,1.7,2026,133822,0,0.0,1.4722222222222,77,127,21,62,0.60629921259843,0.33870967741935,16,20,0.8,,115.36341581027,113.04536372682,1.9829279722605,149.39808003544,-0.004134395158502,0.39005663300508,-0.39419102816358,0.88958272812122,26.8,0.91599214085461,-0.026409412733385,1.0645161290323,3.3870967741935,4.4516129032258,1.7096774193548,1.3225806451613,0.29032258064516,9.7741935483871,,4.0404686051808
5244505,2026-04-07,Michigan,B10,16,5.3,97.8,17.7,41.7,41.7,9.1,16.2,12.8,14.9,2,5,0.4,10,18,0.556,0,6,0.0,3.8,0.7,20.8,Fr,6-7,5,0.1434040801042,100.15211588115,5.6,2026,133912,0,0.0,1.75,8,11,2,7,0.72727272727273,0.28571428571429,4,4,1.0,,98.458300349308,92.531136241691,0.77075631618933,16.377533850038,3.1512765752331,-0.48814016097618,3.6394167362093,-0.53424289283754,5.3125,-3.3624163895323,2.8281734966948,0.375,0.875,1.25,0.4375,0.0625,0.1875,1.375,,3.9445677689952
5313714,2026-04-07,Oakland,Horz,27,63.4,117.1,22.9,54.3,59.1,9.4,18.1,14.8,15.2,85,106,0.802,135,242,0.558,6,23,0.261,3.6,2.1,40.0,Jr,6-8,32,2.9388621533025,121.44645312265,4.3,2026,133945,0,0.0,1.265306122449,102,167,33,75,0.61077844311377,0.44,25,25,1.0,,113.75133055205,110.91393816167,2.37043959061,151.44516062155,2.4809705428897,1.7334030112056,0.74756753168404,2.2664409375792,29.125925925926,2.1001894508247,0.16625148675451,2.4074074074074,4.7777777777778,7.1851851851852,2.2962962962963,1.0740740740741,1.0,13.814814814815,,1.6367934070935
5313712,2026-04-07,Oakland,Horz,31,60.0,119.2,14.8,54.2,56.0,2.9,11.7,4.5,5.6,30,42,0.714,18,32,0.562,69,192,0.359,2.0,1.2,18.8,Sr,6-6,10,1.503172013362,110.41285215774,2.9,2026,134706,0,0.0,1.8181818181818,10,17,8,15,0.58823529411765,0.53333333333333,1,2,0.5,,119.30128060537,116.90410312824,1.4547915436154,110.63664346074,-0.47457788335802,1.9388931868563,-2.4134710702143,-0.44404121231771,24.006451612903,1.4869848250159,-1.9310260373336,0.61290322580645,2.5483870967742,3.1612903225806,0.64516129032258,0.51612903225806,0.45161290322581,8.8064516129032,,14.437941149179
5311988,2026-04-07,Michigan,B10,14,3.6,109.8,15.7,57.1,51.9,13.2,25.4,5.5,12.2,1,5,0.2,8,13,0.615,0,1,0.0,9.3,1.0,35.7,Fr,7-2,32,0.23305301153978,108.50776346699,7.5,2026,134942,0,0.0,1.0,8,13,0,0,0.61538461538462,0.0,7,10,0.7,,90.297218194922,85.555654655692,0.70483967687091,14.981846630744,7.2015171656548,0.42369866252003,6.7778185031348,3.5631004184738,4.1642857142857,-1.4518398989413,5.0149403174151,0.42857142857143,1.0714285714286,1.5,0.14285714285714,0.071428571428571,0.35714285714286,1.2142857142857,,0.96788005442937
5041954,2026-04-07,Michigan,B10,40,55.0,123.8,17.3,58.6,63.2,2.3,10.5,6.4,13.2,77,86,0.895,58,99,0.586,68,174,0.391,0.2,1.0,31.5,Fr,6-4,1,2.7032628306291,127.77771479692,2.5,2026,134950,0,96.0,0.97222222222222,35,56,23,43,0.625,0.53488372093023,2,3,0.66666666666667,,102.60141378848,93.435356772487,3.1249107936498,141.30917549307,6.0033340779123,4.50577182331,1.4975622546023,6.0397030391915,22.075,3.5519621310891,2.4877409081025,0.4,2.35,2.75,0.875,0.4,0.05,9.925,,11.023273928992
5108059,2026-04-07,Akron,MAC,33,80.7,122.6,27.8,58.1,61.7,2.1,7.7,28.2,16.2,105,121,0.868,170,287,0.592,70,186,0.376,1.0,2.1,25.6,Sr,5-11,5,4.3979422457019,131.6070502872,1.6,2026,75912,0,0.0,1.9411764705882,105,159,65,128,0.66037735849057,0.5078125,2,2,1.0,,108.87849887386,109.04568903764,2.8381596845099,174.80772799212,2.8734489396011,3.7791034013397,-0.90565446173859,5.0893186995572,32.3,5.2230210820017,-0.13370238244453,0.57575757575758,2.2727272727273,2.8484848484848,5.0,1.1818181818182,0.27272727272727,19.848484848485,,9.8566287101707
5108060,2026-04-07,Akron,MAC,33,67.0,120.0,25.5,62.2,64.4,9.8,23.2,13.9,18.8,95,131,0.725,133,203,0.655,46,122,0.377,3.3,2.0,40.3,Sr,6-7,0,3.0786954045896,125.49248959687,4.3,2026,76193,0,0.0,0.93333333333333,128,186,5,17,0.68817204301075,0.29411764705882,20,21,0.95238095238095,,101.0270867744,101.18222057362,3.0844080608681,199.26171675969,5.099331657732,2.6993581527707,2.3999735049613,4.6723092941242,26.784848484848,3.2500126697333,1.4222966243909,2.1818181818182,5.6969696969697,7.8787878787879,2.1212121212121,0.96969696969697,0.75757575757576,15.121212121212,,7.787068873625
5108010,2026-04-07,Ball St.,MAC,29,59.1,99.7,17.6,44.7,48.5,2.3,6.5,7.6,9.5,34,40,0.85,54,109,0.495,26,99,0.263,0.4,1.5,19.2,Sr,6-3,1,0.13585895093585,94.024165919274,2.2,2026,76598,0,0.0,1.2631578947368,41,70,13,39,0.58571428571429,0.33333333333333,0,0,0.0,,114.1601719057,115.75047964007,1.5273236999872,88.181593124424,-4.8638470470742,-2.8716002076779,-1.9922468393964,-5.0550380520755,23.841379310345,-3.4013495141649,-1.6536885379105,0.48275862068966,1.2068965517241,1.6896551724138,0.82758620689655,0.58620689655172,0.068965517241379,7.5862068965517,,8.7305149853227
5105840,2026-04-07,Akron,MAC,33,46.3,125.1,14.1,60.9,62.1,0.8,8.0,2.0,7.9,17,21,0.81,8,17,0.471,71,171,0.415,0.0,0.3,11.2,Sr,6-3,15,1.3223507735199,112.96368177928,1.4,2026,76642,0,38.6,0.66666666666667,6,12,2,5,0.5,0.4,0,0,0.0,,113.27378586107,113.44772527983,1.3432026005351,79.138969135544,-1.6812229601521,1.1601544791567,-2.8413774393088,0.015290479880447,18.50303030303,2.0294718375726,-2.0141813576921,0.12121212121212,1.3636363636364,1.4848484848485,0.24242424242424,0.090909090909091,0.0,7.4545454545455,,15.794435450399
5105458,2026-04-07,Ball St.,MAC,24,33.1,77.9,14.8,37.1,41.1,4.9,13.6,9.9,26.6,17,31,0.548,17,49,0.347,4,13,0.308,5.8,2.5,50.0,Sr,6-7,7,-1.2105586248717,70.496432881514,5.5,2026,76956,0,0.0,0.8,15,41,2,8,0.36585365853659,0.25,0,0,0.0,,106.28998265327,107.77611188852,1.471820313759,71.373259556546,-3.5370845455011,-7.3069134217665,3.7698288762654,-5.8135537193697,16.116666666667,-7.6779265035981,1.8643727842284,0.70833333333333,1.7083333333333,2.4166666666667,0.83333333333333,0.66666666666667,0.75,2.625,,2.0469512842087
